id,bad,wealth,max_unpay_day,score,age,period,education
5385,1,6,,357,24,6,
5386,0,8,,264,24,6,2
5387,0,3,,193,21,6,3
5388,0,4,,302,24,6,2
5389,0,3,,263,27,6,2
5390,0,5,171,304,37,6,2
5391,0,5,,207,32,,3
5392,0,5,,360,25,10,4
5393,0,4,,343,26,6,2
5394,0,5,,365,29,,4
5395,0,5,,296,26,8,4
5396,0,3,,250,25,6,2
5397,0,5,,235,29,,4
5398,0,2,,213,25,4,4
5399,0,3,,295,32,6,4
5400,0,4,171,331,29,6,2
5401,0,4,,311,24,6,3
5402,0,6,,416,26,10,4
5403,0,6,,354,31,10,3
5404,0,5,,297,24,6,4
5405,0,6,,369,39,,4
5406,0,8,,278,23,6,
5407,0,6,,340,25,10,4
5408,1,4,204,231,29,6,
5409,0,4,171,262,28,6,3
5410,0,2,171,235,22,6,2
5411,0,3,,362,30,10,4
5412,0,7,184,243,25,10,4
5413,0,5,,343,28,10,4
5414,0,6,,338,26,6,5
5415,0,5,,279,28,6,
5416,0,4,,308,30,6,4
5417,0,4,,270,31,6,4
5418,0,4,,349,24,6,4
5419,0,5,,315,36,6,4
5420,0,4,,246,25,6,2
5421,0,7,,278,30,4,4
5422,0,8,171,376,29,6,3
5423,0,6,,263,22,6,2
5424,0,1,201,225,23,6,2
5425,0,3,,335,32,6,
5426,0,2,,369,28,6,4
5427,0,3,,245,36,,4
5428,0,3,,294,23,6,2
5429,0,4,,283,21,6,3
5430,0,3,,358,27,6,4
5431,0,2,86,226,35,10,5
5432,0,6,,362,30,6,4
5433,0,6,,329,24,6,2
5434,1,4,,313,22,6,3
5435,0,3,,345,26,10,4
5436,0,4,,306,25,8,3
5437,0,3,,323,33,,4
5438,0,7,,304,21,6,3
5439,0,9,,317,29,10,4
5440,0,3,,326,33,6,4
5441,0,3,,312,31,,5
5442,1,,201,0,24,10,3
5443,0,3,,277,22,6,2
5444,0,5,,318,33,4,3
5445,0,4,,265,31,10,4
5446,0,4,,226,28,10,5
5447,0,3,,366,28,8,4
5448,0,3,,349,28,10,4
5449,0,6,,290,29,6,
5450,0,6,,392,31,6,4
5451,0,5,,307,33,6,3
5452,0,6,,294,25,,4
5453,0,6,,312,22,6,2
5454,0,5,171,262,24,6,2
5455,1,3,,260,21,,4
5456,1,4,,301,23,6,2
5457,0,3,,250,24,6,3
5458,0,5,,275,33,8,4
5459,0,3,,239,27,6,2
5460,0,3,,281,26,,4
5461,1,2,,244,23,10,
5462,0,3,,257,27,,4
5463,0,5,,388,26,10,2
5464,0,7,,413,32,4,
5465,0,6,,373,24,6,3
5466,0,4,,268,27,6,
5467,1,5,,235,21,6,3
5468,0,8,,414,24,6,4
5469,0,5,,327,27,6,4
5470,0,4,,232,28,6,2
5471,0,3,,326,26,10,3
5472,0,3,,206,24,6,
5473,0,3,,270,28,4,4
5474,0,3,,299,21,,5
5475,0,4,,358,32,10,4
5476,0,6,,198,24,10,
5477,0,1,,204,33,6,4
5478,0,3,,344,27,6,4
5479,0,3,,272,25,6,4
5480,0,7,,364,28,10,3
5481,0,5,,389,22,6,2
5482,1,8,,261,21,6,2
5483,1,2,,259,22,6,
5484,0,4,,386,25,6,1
5485,0,6,,327,34,10,4
5486,0,6,,336,31,6,4
5487,0,4,,354,38,4,3
5488,0,3,,238,46,14,
5489,0,6,,252,27,,
5490,0,3,,317,31,6,4
5491,0,5,,362,26,6,4
5492,0,6,,209,21,10,2
5493,0,5,,280,27,6,3
5494,0,4,,291,25,10,2
5495,0,4,,294,25,10,
5496,0,4,171,132,30,,2
5497,0,4,,329,31,10,4
5498,0,5,,299,24,10,3
5499,0,6,,365,38,4,4
5500,1,4,,320,26,10,4
5501,0,5,,353,30,6,
5502,0,4,,340,26,6,3
5503,0,4,,224,22,6,4
5504,0,7,,329,28,10,3
5505,0,6,,378,26,6,4
5506,0,4,,201,38,,4
5507,0,4,,376,22,6,4
5508,0,2,,238,28,10,4
5509,0,,33,200,34,6,3
5510,0,5,,263,24,6,2
5511,0,4,,318,28,10,5
5512,0,4,,254,31,10,2
5513,0,6,,327,23,6,4
5514,1,5,,242,22,6,2
5515,0,4,,365,41,6,4
5516,0,4,,299,24,6,2
5517,0,3,,250,25,6,3
5518,0,4,,342,25,10,3
5519,0,7,,398,24,6,2
5520,0,3,,351,25,6,2
5521,0,1,,219,26,6,
5522,0,6,171,252,24,6,4
5523,0,5,,133,24,,3
5524,1,6,,282,24,6,
5525,0,2,,220,28,10,5
5526,0,4,,258,26,,4
5527,0,,,208,27,10,4
5528,0,4,,293,35,6,5
5529,0,4,,281,44,,4
5530,0,5,,355,30,4,4
5531,0,4,,339,24,,
5532,0,4,171,295,29,,
5533,0,9,,268,41,10,
5534,0,3,,325,26,6,
5535,0,5,,305,24,6,4
5536,0,6,,315,30,10,5
5537,0,4,,238,25,6,3
5538,1,4,193,281,22,6,
5539,0,,171,193,21,6,
5540,0,5,171,313,32,,2
5541,0,,,194,25,6,
5542,0,7,,266,43,10,4
5543,0,5,,307,31,,4
5544,0,4,,320,27,6,5
5545,0,4,,253,24,6,
5546,0,6,,335,25,10,4
5547,0,4,,367,28,6,4
5548,0,4,,342,30,6,4
5549,0,6,,384,30,10,
5550,0,1,,195,22,6,2
5551,0,4,,348,44,10,5
5552,0,4,,369,34,6,3
5553,0,3,,339,34,,4
5554,0,4,,247,24,6,
5555,0,7,201,246,23,10,3
5556,0,4,,299,27,10,4
5557,0,5,,348,37,,2
5558,0,7,,372,38,6,4
5559,0,5,,290,24,4,
5560,0,8,,320,24,6,4
5561,0,5,171,326,25,,
5562,0,5,,344,35,,5
5563,0,4,193,244,22,10,
5564,0,4,,244,21,6,3
5565,0,3,,302,30,6,2
5566,0,1,,193,23,6,
5567,0,4,,358,25,6,4
5568,0,3,,255,27,,2
5569,0,3,,246,22,6,
5570,0,6,,357,24,6,3
5571,0,3,,287,27,10,1
5572,0,3,,295,30,4,4
5573,0,4,,300,23,6,4
5574,0,6,208,236,24,10,
5575,0,4,171,348,23,6,2
5576,0,7,,294,24,6,
5577,0,5,,190,25,6,4
5578,0,5,208,231,29,10,2
5579,0,3,,312,40,,4
5580,0,6,,235,25,6,2
5581,1,2,171,203,25,6,4
5582,0,4,,0,26,10,3
5583,1,6,,313,22,6,
5584,0,5,,371,30,6,4
5585,0,1,,244,22,6,2
5586,1,,,0,21,6,3
5587,0,5,171,316,27,6,2
5588,0,4,,321,24,10,2
5589,0,4,,339,26,6,
5590,0,4,,416,22,6,
5591,0,5,,222,25,6,4
5592,0,3,,350,25,6,4
5593,0,1,,217,24,6,2
5594,0,4,,398,34,10,2
5595,0,7,,402,42,8,4
5596,0,4,,329,29,10,5
5597,0,6,,391,30,10,4
5598,1,,,0,21,10,4
5599,0,4,,283,34,,4
5600,0,4,,374,23,6,2
5601,0,4,,314,36,,2
5602,0,4,,389,26,10,4
5603,0,3,,277,27,10,
5604,0,6,171,353,27,6,2
5605,0,3,,374,34,4,3
5606,0,4,,288,22,6,2
5607,0,12,,291,22,6,
5608,0,4,,211,26,6,4
5609,0,4,,318,43,,4
5610,0,4,201,234,25,10,2
5611,0,4,201,234,22,6,
5612,0,2,,252,31,,4
5613,0,3,,285,26,6,2
5614,0,3,,304,26,10,4
5615,0,3,,340,23,10,4
5616,0,7,,322,29,6,4
5617,0,5,,339,29,,5
5618,0,8,,260,24,6,2
5619,0,11,,395,25,6,
5620,0,,,199,30,6,5
5621,0,5,,374,27,6,4
5622,0,4,,341,29,10,4
5623,0,3,,393,35,8,4
5624,0,,,207,27,6,5
5625,1,2,,302,24,6,4
5626,0,4,,325,26,6,4
5627,0,4,,280,24,6,2
5628,0,2,201,236,23,10,3
5629,0,3,,374,27,6,2
5630,0,1,,0,28,6,3
5631,0,4,,234,27,6,3
5632,0,6,,332,24,6,5
5633,0,6,,271,25,6,4
5634,0,5,208,232,23,10,2
5635,0,5,,311,28,10,4
5636,0,6,,268,25,10,
5637,0,,201,205,23,10,2
5638,0,3,,301,30,,4
5639,0,8,,423,26,6,4
5640,0,3,,0,33,,3
5641,1,3,,281,36,4,4
5642,0,5,,295,32,,4
5643,0,5,,259,31,10,3
5644,0,5,,406,23,10,4
5645,0,5,,316,25,6,
5646,0,2,,285,21,6,2
5647,0,8,200,234,26,10,2
5648,0,4,,369,25,6,4
5649,0,7,,359,28,10,4
5650,0,6,,302,28,6,4
5651,1,5,,317,22,6,2
5652,0,7,,323,26,6,2
5653,0,8,,402,23,6,4
5654,0,5,,291,29,10,4
5655,0,6,,380,36,6,5
5656,0,4,,309,23,6,4
5657,0,6,,325,27,6,1
5658,0,5,,346,30,6,2
5659,0,7,,318,31,4,3
5660,0,3,,318,32,8,4
5661,0,5,171,296,37,,3
5662,0,5,,269,29,6,2
5663,0,6,,324,28,,4
5664,0,3,,222,22,6,4
5665,0,5,,301,35,6,4
5666,0,6,,328,23,10,2
5667,0,4,,302,25,6,4
5668,0,7,,259,24,,4
5669,0,5,,388,29,10,4
5670,0,7,201,248,25,10,2
5671,0,5,,288,23,6,2
5672,0,4,,349,28,10,4
5673,0,7,,244,23,6,2
5674,0,5,,347,23,6,4
5675,0,7,,362,24,6,4
5676,0,2,,330,26,6,4
5677,0,4,,362,31,6,4
5678,0,4,,306,27,6,5
5679,0,4,,337,30,6,4
5680,0,5,204,223,27,,2
5681,1,1,193,0,22,10,
5682,0,4,,288,28,10,3
5683,0,4,,303,27,,2
5684,0,2,,273,25,10,2
5685,0,4,,374,28,6,4
5686,0,6,,291,46,,5
5687,0,3,,238,25,8,1
5688,0,6,,0,32,6,4
5689,0,3,,264,24,10,2
5690,0,7,,362,25,6,3
5691,0,5,,282,22,6,4
5692,0,2,,239,22,6,2
5693,0,6,,425,28,6,4
5694,0,4,,319,38,6,4
5695,0,6,,372,39,10,4
5696,0,5,,256,38,,4
5697,0,4,,363,29,6,3
5698,0,5,,310,27,6,4
5699,0,2,,193,21,6,2
5700,0,4,,326,28,10,5
5701,0,4,,372,30,6,4
5702,0,4,,270,28,10,2
5703,0,5,,328,27,6,4
5704,0,3,,242,26,10,4
5705,0,9,,333,22,6,2
5706,0,4,,224,23,10,
5707,0,6,,322,22,6,
5708,0,4,171,308,34,10,4
5709,0,4,,283,25,,5
5710,0,4,,320,23,10,2
5711,0,7,,363,23,,2
5712,0,3,,398,24,6,2
5713,0,4,,279,27,10,2
5714,0,6,,281,27,,
5715,0,2,,211,23,6,2
5716,0,5,,355,34,,4
5717,0,8,,309,27,6,2
5718,0,3,,292,24,6,2
5719,0,5,171,385,22,6,
5720,0,5,,370,25,6,5
5721,0,7,,305,21,6,
5722,0,6,,316,25,6,
5723,0,3,,202,34,6,2
5724,0,4,,288,32,6,3
5725,0,2,,328,27,10,4
5726,0,11,,416,24,10,4
5727,0,6,,252,25,6,3
5728,0,8,,333,26,,5
5729,0,6,,349,22,6,
5730,0,3,,287,23,6,2
5731,0,5,,306,38,6,4
5732,0,3,,311,25,6,2
5733,0,1,,260,22,6,2
5734,1,4,,264,24,6,4
5735,0,2,,212,26,10,
5736,0,4,,0,24,6,1
5737,0,6,,343,24,6,
5738,0,4,,258,32,4,2
5739,0,3,,310,26,6,4
5740,0,5,,345,38,4,4
5741,0,4,,280,22,10,2
5742,0,4,,313,32,,4
5743,0,4,,361,26,6,4
5744,0,5,,315,32,6,4
5745,0,5,,353,29,6,
5746,0,4,,300,25,6,
5747,0,6,,329,26,6,4
5748,1,6,,264,23,10,4
5749,0,4,,379,31,4,3
5750,0,4,,293,31,6,4
5751,0,1,,208,22,10,4
5752,0,6,,273,22,6,2
5753,0,7,,330,22,6,1
5754,0,3,201,245,24,10,2
5755,0,4,,305,28,6,3
5756,1,,,0,23,6,4
5757,0,3,,287,34,,
5758,0,5,,348,34,10,4
5759,0,5,,368,26,6,5
5760,0,3,,341,28,10,4
5761,0,4,,350,26,10,4
5762,1,6,,307,23,6,4
5763,0,4,,281,24,6,4
5764,0,4,,333,27,6,4
5765,1,5,,275,26,6,4
5766,0,5,,238,23,6,2
5767,0,7,,309,25,6,4
5768,0,4,,300,31,4,5
5769,0,5,,275,28,10,
5770,0,5,,359,28,,4
5771,0,3,,216,33,4,4
5772,0,5,,380,27,4,4
5773,1,5,,311,23,6,2
5774,0,4,,353,30,,4
5775,0,5,,268,25,6,
5776,1,3,,293,30,,4
5777,0,7,,327,27,,4
5778,0,7,,343,28,,5
5779,0,3,,217,21,6,2
5780,0,4,,327,29,6,3
5781,0,5,,374,28,8,4
5782,0,6,,345,26,6,
5783,0,3,,235,21,,3
5784,0,4,,358,30,6,4
5785,0,5,,337,33,4,4
5786,0,3,,284,33,10,
5787,0,6,184,247,24,10,2
5788,0,4,,327,31,,2
5789,0,5,,237,28,6,2
5790,0,2,,277,21,6,2
5791,0,5,,273,29,10,3
5792,0,8,,279,23,6,2
5793,0,2,,236,28,,
5794,0,4,,344,23,10,3
5795,0,5,,285,26,10,4
5796,0,2,,262,23,10,4
5797,0,4,,345,28,,4
5798,0,4,,319,24,6,2
5799,0,8,,349,27,,3
5800,0,4,,226,24,6,4
5801,0,4,,302,36,,4
5802,0,4,,310,24,6,4
5803,0,8,,303,29,6,2
5804,0,4,,290,29,,3
5805,0,4,,322,31,6,4
5806,0,3,,259,21,6,2
5807,0,2,,236,38,6,4
5808,0,4,,333,26,10,4
5809,0,4,,305,25,6,4
5810,0,8,,262,26,6,
5811,1,5,193,241,29,6,3
5812,0,3,,301,28,6,4
5813,0,4,,369,30,6,
5814,0,5,193,213,23,10,2
5815,0,5,,325,27,6,2
5816,0,3,,350,32,6,3
5817,0,4,,261,33,6,4
5818,0,3,,305,30,6,4
5819,0,4,,310,29,6,5
5820,0,7,,328,22,6,
5821,0,1,,252,30,10,4
5822,0,13,,251,22,6,4
5823,1,4,,304,30,10,1
5824,0,5,,258,39,10,4
5825,0,6,,228,30,6,3
5826,0,4,,271,25,6,2
5827,0,3,,339,31,4,2
5828,0,5,,360,31,6,4
5829,0,6,,262,25,6,2
5830,0,6,,350,27,,4
5831,0,2,,220,23,6,4
5832,0,5,,300,30,10,
5833,0,6,,255,24,6,2
5834,0,4,,332,25,6,2
5835,0,7,,283,25,6,4
5836,0,5,,348,28,10,4
5837,0,3,,327,35,6,4
5838,0,4,,333,27,6,4
5839,0,4,,345,35,4,1
5840,0,6,204,237,23,6,
5841,0,3,,329,32,6,2
5842,0,5,,320,29,6,4
5843,0,2,,316,32,10,4
5844,0,5,,323,32,10,4
5845,0,3,,250,27,10,3
5846,0,4,,352,26,6,4
5847,0,3,200,205,24,10,
5848,0,5,,309,23,6,2
5849,0,6,,270,41,,5
5850,0,5,184,224,25,10,2
5851,0,5,,402,27,10,4
5852,0,6,,461,27,6,
5853,0,6,,354,24,10,2
5854,0,6,,342,27,6,4
5855,0,4,,260,25,10,4
5856,0,4,,267,23,6,2
5857,0,4,,328,37,,5
5858,0,4,,347,29,6,4
5859,0,1,,239,24,10,3
5860,0,6,,285,28,6,4
5861,0,5,,341,26,6,4
5862,0,,,0,36,,4
5863,0,10,,243,20,6,2
5864,0,3,,281,39,8,4
5865,0,3,,223,27,10,1
5866,0,5,,337,26,6,
5867,0,3,,253,32,6,4
5868,0,3,,185,24,,
5869,0,10,,280,28,6,2
5870,0,4,,315,26,6,5
5871,0,6,,249,22,6,2
5872,1,10,171,250,30,10,2
5873,0,6,,429,27,10,4
5874,0,6,,274,27,6,4
5875,0,6,,196,28,,4
5876,0,4,,294,30,6,4
5877,0,5,,0,31,6,3
5878,0,4,,285,24,10,3
5879,0,6,,281,21,6,1
5880,0,4,,0,33,10,4
5881,0,2,,258,31,6,4
5882,0,7,,345,29,6,4
5883,0,5,,376,27,10,4
5884,0,5,,353,26,6,4
5885,0,3,,275,25,10,4
5886,0,4,,318,25,10,4
5887,1,4,,222,25,10,2
5888,0,3,,347,29,6,4
5889,0,7,,282,24,6,
5890,0,3,,312,27,6,4
5891,0,4,,275,41,,4
5892,0,4,,308,29,6,5
5893,0,6,,254,24,6,4
5894,0,3,,251,24,6,1
5895,0,5,,357,27,10,5
5896,0,9,,319,23,6,
5897,0,5,,359,24,6,2
5898,0,4,,381,31,10,4
5899,0,6,,270,22,6,2
5900,0,7,,339,26,10,2
5901,1,6,,209,25,6,3
5902,0,6,,322,29,10,4
5903,0,3,193,245,23,10,2
5904,0,4,,325,25,6,4
5905,0,,,195,22,6,3
5906,0,3,,326,24,6,4
5907,0,6,171,340,39,4,3
5908,0,3,,227,23,10,
5909,0,4,,329,37,,5
5910,0,5,,271,31,,2
5911,0,6,,326,25,6,3
5912,0,4,,245,24,10,
5913,0,2,,229,37,10,5
5914,0,6,,419,26,10,
5915,0,4,,299,32,6,2
5916,0,7,,297,24,6,1
5917,0,,,205,23,10,2
5918,0,5,,415,30,10,4
5919,0,6,,297,25,6,2
5920,0,4,,353,30,6,4
5921,0,4,,338,29,10,4
5922,0,6,,359,41,,4
5923,0,4,,305,24,10,2
5924,0,3,,237,29,,2
5925,0,5,,334,25,,5
5926,0,,,212,25,10,4
5927,0,4,,267,39,6,5
5928,0,4,,373,27,8,4
5929,1,5,,241,27,4,4
5930,0,5,,369,24,10,4
5931,0,4,,298,29,10,
5932,0,4,,209,34,6,4
5933,0,3,,300,27,6,4
5934,0,6,,325,36,6,2
5935,0,1,,247,25,10,1
5936,0,7,,228,29,,2
5937,0,3,,252,24,6,5
5938,1,3,,265,23,10,4
5939,0,4,,346,31,10,4
5940,0,5,,241,22,6,2
5941,0,3,,337,24,6,5
5942,0,4,,318,23,6,1
5943,0,4,,244,23,6,2
5944,0,3,,265,25,10,4
5945,1,5,208,241,23,10,3
5946,0,2,171,259,24,6,2
5947,0,5,,263,22,6,1
5948,0,4,,333,30,6,4
5949,0,4,,308,30,,4
5950,0,4,,357,40,10,5
5951,0,4,,228,30,10,5
5952,0,4,,396,26,10,3
5953,0,7,,254,33,6,2
5954,0,4,,174,32,,2
5955,0,7,,293,47,,4
5956,0,5,,246,31,,4
5957,0,7,,286,30,6,4
5958,1,8,,400,27,6,4
5959,0,5,,286,24,10,3
5960,0,5,200,233,22,10,2
5961,0,5,,343,29,,4
5962,0,7,,362,27,10,2
5963,0,1,,219,24,6,2
5964,0,3,204,205,22,10,
5965,0,3,,262,27,10,2
5966,0,4,,298,28,6,4
5967,0,5,,390,32,10,4
5968,0,11,,265,37,,2
5969,0,5,,305,24,6,2
5970,0,2,,193,21,6,
5971,0,4,171,295,22,6,3
5972,0,5,,301,25,6,2
5973,0,5,204,224,23,6,2
5974,0,5,,282,24,10,3
5975,0,7,,363,27,6,4
5976,0,5,,349,25,6,2
5977,0,6,,0,30,6,2
5978,0,3,,311,28,6,4
5979,0,6,,340,28,10,4
5980,0,3,,258,23,10,2
5981,0,4,,335,34,6,4
5982,0,5,,258,24,,1
5983,0,3,,319,26,8,3
5984,0,4,,219,38,6,4
5985,0,,184,205,23,10,2
5986,0,7,,303,24,10,4
5987,0,4,,392,27,10,4
5988,0,8,,352,22,6,2
5989,0,3,,273,24,10,3
5990,0,4,,226,23,10,
5991,0,4,,312,24,,5
5992,0,7,,219,36,6,4
5993,0,4,,336,26,,3
5994,0,4,,363,28,10,4
5995,0,5,,286,47,,4
5996,0,3,,315,23,6,
5997,0,5,,304,26,10,4
5998,0,2,204,238,26,10,3
5999,0,5,,395,25,6,4
6000,0,4,,325,29,6,4
6001,0,3,,316,27,6,4
6002,0,3,,348,29,6,2
6003,0,5,,334,30,10,4
6004,0,5,,304,27,6,2
6005,0,3,,298,25,,
6006,0,2,,230,26,,4
6007,0,7,,242,22,6,2
6008,0,8,,273,36,,4
6009,0,7,,291,26,6,2
6010,0,4,,342,25,6,4
6011,0,4,,214,33,6,4
6012,0,4,,352,30,10,4
6013,0,6,,0,23,6,2
6014,0,2,,242,27,10,4
6015,0,6,,265,32,,4
6016,0,4,,322,34,6,
6017,0,3,,333,26,,4
6018,0,1,,0,30,4,3
6019,0,6,,267,22,6,
6020,0,6,171,305,28,6,
6021,0,2,,260,27,6,4
6022,0,10,,391,32,10,3
6023,0,5,,287,34,10,3
6024,0,8,,407,39,6,
6025,0,6,,371,26,6,
6026,0,4,,273,28,6,5
6027,0,6,,251,24,10,4
6028,0,2,,296,21,6,2
6029,0,3,,330,28,6,3
6030,0,5,,404,26,4,3
6031,0,4,,339,26,,4
6032,0,5,,316,38,8,5
6033,0,4,,226,21,6,
6034,0,3,,352,27,6,1
6035,0,5,,421,29,10,4
6036,0,11,,281,23,10,3
6037,0,,,205,25,10,2
6038,0,6,,249,25,6,2
6039,0,4,,396,25,10,4
6040,0,3,,336,26,6,2
6041,1,1,171,235,34,10,3
6042,0,3,,242,33,,4
6043,0,4,,363,25,6,2
6044,0,4,,297,25,,4
6045,0,3,,309,25,10,4
6046,0,3,,277,32,6,2
6047,0,5,,324,37,10,4
6048,0,5,,334,24,6,4
6049,0,6,,385,28,10,4
6050,0,7,201,232,30,10,4
6051,0,2,,216,25,10,3
6052,0,3,,335,28,6,4
6053,0,7,,289,25,6,
6054,0,3,,305,24,6,4
6055,0,4,,310,32,4,
6056,0,5,184,221,22,6,2
6057,1,3,,243,25,6,
6058,0,3,,347,38,8,4
6059,0,1,200,214,23,10,2
6060,0,4,,334,30,6,2
6061,0,4,,281,24,6,4
6062,0,3,,274,29,6,4
6063,0,3,,309,26,6,4
6064,0,6,,304,23,6,4
6065,0,6,,268,23,6,4
6066,1,3,193,242,23,10,4
6067,0,4,,346,23,6,4
6068,0,3,,332,30,6,4
6069,0,5,,371,30,6,4
6070,0,4,,311,26,6,5
6071,0,9,,368,24,6,2
6072,0,5,,0,39,,5
6073,0,4,,293,30,6,2
6074,0,4,,308,27,6,4
6075,0,4,,270,22,6,
6076,0,4,,331,25,10,3
6077,0,5,,366,26,6,4
6078,0,5,,269,26,6,2
6079,0,4,,319,24,6,4
6080,0,5,,351,33,10,4
6081,0,3,,264,27,6,4
6082,0,3,,300,28,,4
6083,0,4,,333,26,,4
6084,0,4,,245,22,6,3
6085,0,6,,333,34,,4
6086,0,5,,381,27,10,4
6087,0,6,,321,24,6,2
6088,0,7,,264,21,6,2
6089,0,3,,269,33,,4
6090,0,7,,312,27,10,4
6091,0,1,,198,24,6,
6092,0,9,,296,24,10,2
6093,0,5,,350,28,6,
6094,0,3,,292,27,6,4
6095,0,9,,294,27,,3
6096,0,,,211,22,6,4
6097,0,4,,286,41,,4
6098,0,4,,398,35,8,4
6099,0,8,208,232,23,10,2
6100,0,10,,282,29,10,4
6101,0,5,,358,28,6,4
6102,0,1,208,207,30,10,2
6103,0,2,,245,23,6,1
6104,0,6,,0,27,10,2
6105,0,3,,343,26,6,
6106,0,5,,350,37,,4
6107,0,6,,352,30,,
6108,0,4,,357,26,,3
6109,0,4,,333,29,,3
6110,0,3,,322,32,6,4
6111,0,5,,397,23,,5
6112,0,3,,352,27,10,4
6113,0,3,,302,30,6,4
6114,0,4,,228,28,10,2
6115,0,4,171,347,26,6,2
6116,0,5,,362,23,6,4
6117,0,5,,368,33,,4
6118,0,5,,268,25,6,3
6119,0,4,201,238,28,6,2
6120,0,3,,293,25,6,4
6121,0,5,184,230,27,10,3
6122,0,2,,231,25,10,2
6123,1,3,,271,24,10,
6124,0,3,,385,26,6,4
6125,0,3,,312,24,6,1
6126,0,3,,358,31,6,4
6127,0,3,,292,29,,2
6128,0,5,,312,25,6,4
6129,0,5,,370,23,6,4
6130,0,4,,369,32,6,4
6131,0,5,,376,27,10,
6132,0,4,,376,32,10,3
6133,0,5,,364,28,6,4
6134,0,6,171,297,34,6,4
6135,0,5,,276,22,6,
6136,0,2,,283,24,6,2
6137,0,4,,354,30,10,4
6138,0,6,,321,31,4,4
6139,0,5,,354,26,6,4
6140,0,7,,331,26,6,2
6141,0,4,,342,24,6,4
6142,0,7,,333,30,10,
6143,0,4,171,361,29,6,2
6144,0,4,,319,28,6,4
6145,0,4,171,302,31,,3
6146,0,5,,325,32,6,4
6147,0,3,,193,25,6,2
6148,0,5,,318,24,6,5
6149,0,4,,355,27,10,3
6150,0,3,,324,26,10,3
6151,0,5,,280,22,6,2
6152,0,3,,309,23,6,2
6153,0,8,,269,20,6,
6154,0,5,,364,27,6,
6155,0,5,,369,28,6,2
6156,0,4,,293,26,6,1
6157,0,3,,288,35,,5
6158,0,5,,368,28,6,4
6159,0,3,,306,23,6,
6160,0,6,,385,29,10,
6161,0,6,,323,21,6,2
6162,0,6,,260,26,6,2
6163,0,6,,276,21,6,4
6164,1,4,171,317,22,6,2
6165,0,4,,417,27,6,
6166,0,3,,288,28,6,4
6167,0,7,,309,23,6,2
6168,0,5,,304,22,6,3
6169,0,4,,257,29,6,3
6170,0,7,,279,24,10,4
6171,0,2,200,207,25,10,2
6172,0,5,,329,24,6,4
6173,0,3,,300,30,10,3
6174,0,4,,329,31,,2
6175,0,5,,357,32,6,4
6176,0,3,,230,23,6,
6177,0,7,,374,24,6,
6178,0,4,,333,27,6,3
6179,0,4,,282,27,,
6180,0,4,,278,22,6,2
6181,0,3,171,295,22,6,3
6182,0,2,193,230,21,6,
6183,0,7,,278,22,6,1
6184,0,2,,242,28,6,2
6185,0,8,,292,30,6,4
6186,0,4,,318,26,6,4
6187,0,5,,326,33,,4
6188,0,3,,253,42,,4
6189,0,5,,337,25,10,4
6190,0,5,,374,25,6,2
6191,0,3,,291,29,,4
6192,0,3,,232,22,10,4
6193,0,3,,336,30,6,5
6194,0,4,,328,34,4,4
6195,0,5,,235,31,6,
6196,0,7,,329,26,6,4
6197,0,11,,288,24,10,4
6198,0,5,,324,27,10,2
6199,0,3,,312,32,,4
6200,0,5,,325,26,10,4
6201,0,5,,372,27,6,4
6202,0,5,,353,23,6,4
6203,0,2,,240,28,,3
6204,1,4,,199,28,,4
6205,0,,,0,22,6,3
6206,0,3,,321,28,,4
6207,0,5,,356,26,6,4
6208,0,4,,372,25,6,4
6209,0,5,,336,30,6,4
6210,0,3,,218,23,6,2
6211,0,4,,276,28,6,2
6212,0,5,,291,27,6,2
6213,0,4,,338,27,10,4
6214,0,6,,408,29,6,5
6215,1,5,200,227,23,10,
6216,0,5,,338,36,4,5
6217,0,4,,267,24,6,3
6218,0,5,,206,21,6,3
6219,0,3,,352,26,10,4
6220,0,6,,351,30,10,2
6221,0,4,,341,33,6,4
6222,0,2,,319,27,6,4
6223,0,,,0,40,10,4
6224,0,,,217,24,10,4
6225,0,3,,284,32,,4
6226,0,5,,313,29,6,4
6227,0,6,,313,24,6,
6228,0,5,,293,29,6,4
6229,0,4,184,226,24,10,2
6230,0,3,,334,26,10,3
6231,0,12,,254,26,10,2
6232,0,4,,269,29,6,4
6233,0,5,,281,32,,3
6234,0,2,,330,28,6,4
6235,0,2,,217,22,6,2
6236,1,5,,299,21,6,2
6237,0,6,,313,31,6,4
6238,0,3,,264,33,10,4
6239,0,3,,334,33,10,4
6240,0,5,,318,23,6,2
6241,0,3,,323,35,6,4
6242,0,5,,361,26,10,4
6243,1,5,,303,28,10,2
6244,0,7,,309,27,6,4
6245,0,3,,355,31,6,3
6246,0,6,,275,24,10,2
6247,0,5,,381,37,6,4
6248,0,4,,340,33,,5
6249,0,6,,288,23,4,
6250,0,5,184,226,26,10,2
6251,0,8,,396,29,6,4
6252,0,6,,268,23,10,
6253,0,3,,253,23,10,4
6254,0,8,,335,24,6,4
6255,0,2,,342,29,6,4
6256,0,5,,313,30,6,
6257,1,5,,273,35,,2
6258,0,5,,257,26,6,3
6259,0,4,,335,25,10,4
6260,1,5,,275,21,6,2
6261,1,3,,216,29,,2
6262,0,4,,297,31,6,4
6263,0,5,,282,33,,3
6264,0,3,,347,24,6,4
6265,0,6,,329,25,10,4
6266,0,6,,305,24,6,2
6267,0,7,,283,24,6,
6268,0,3,,399,30,10,4
